user,item,rating
A4YBRLGRLWF46,B000XSJLW2,5
A3ZTL7UCCFS3M,B000XSJLW2,5
A4JS8BC0B8Z65,B000XSJLW2,5
A2U51YC70DW9MQ,B000XSJLW2,5
A1TNUUSBLUSVZF,B000XSJLW2,4
A2ENEC7HM33A1A,B000XSJLW2,5
A2E0VWHD2YY9K1,B000XSJLW2,4
A2CPOGQI5S55SJ,B000XSJLW2,5
A1PMBS291LAGW2,B000XSJLW2,5
AWC6RMU31978F,B000XSJLW2,5
AV6BQVVC1XE4E,B000XSJLW2,5
A3M019H9B8HNJ8,B000XSJLW2,5
A72S32GEONGBU,B000XSJLW2,5
A1MUILE70L0N2J,B000XSJLW2,4
A35LT14WG5BX0T,B000XSJLW2,3
A3411K5L6QNVH7,B000XSJLW2,5
A1WNPWIRY9B35Q,B000XSJLW2,5
A1485IV3S2AQGB,B000XSJLW2,5
A1UN5Q1FKH1ZT7,B000XSJLW2,5
A3H1GF7Y7SDXOH,B000XSJLW2,5
A1MIDF5S33U5T1,B000XSJLW2,5
A2DV4MDNV9XODV,B000XSJLW2,5
A2RN5EQC3F75PJ,B000XSJLW2,5
AV6BQVVC1XE4E,B000XSJLW2,5
A25OE2QSYV6J38,B000XSJLW2,4
ADU5191F36UPG,B000XSJLW2,5
A3RASSV5PZTKME,B000XSJLW2,4
A1AY8IADS08GZ6,B000XSJLW2,5
A38AK9ROCL1UN6,B000XSJLW2,3
A2QSJC93J2QUJK,B000XSJLW2,5
A3PIVHGOMGECD5,B000XSJLW2,4
A29RKKFHC7Z8P,B000XSJLW2,5
AUG0C084W05KI,B000XSJLW2,3
A1RQ16AJB6CMYO,B000M15BAG,5
A2MSP75RSCHXT9,B000M15BAG,5
A3RP8X4Y80NP66,B006SW2DYA,5
A34MIG3U61IFAS,B006SW2DYA,2
AL6UUXRHYO96X,B00258I5PM,2
A1PSGON1Z4FF4B,B00258I5PM,2
A26HK5XBLZAI91,B00258I5PM,5
A1Z7UMW0Q2333R,B00258I5PM,5
A9AC2CWK8T4ZO,B00258I5PM,5
A2GOTY2STOMEAU,B00258I5PM,5
A5V8HFR6S5UAX,B00258I5PM,4
AWXOAHXS3WUNR,B00258I5PM,5
A2GA2LYFIFFV87,B00258I5PM,5
AU7C00ZCDHEYI,B00258I5PM,5
A2ZXU5RZIE7P84,B00258I5PM,5
A3I10FDLMFIDRG,B00258I5PM,3
A2DFPJZ68PAZKU,B00258I5PM,5
A1K52FWWWKL8NT,B00258I5PM,5
A8M6HABXEEF2D,B00258I5PM,5
A39B1M31T3QRPW,B00258I5PM,5
A2BXDX3UO91L1X,B00258I5PM,5
AL2EOL949DGQR,B00258I5PM,4
A1G1V9BVZRZWV0,B00258I5PM,5
A23H47C1HVQI2R,B00258I5PM,5
A1C6WCV7Q5HRHC,B00258I5PM,5
A3BKHIJQKYTZ91,B00258I5PM,5
A3VX3S28DVUS9S,B00258I5PM,5
A16K26BEGNCXXQ,B00258I5PM,5
A5433IPUDVI16,B00258I5PM,5
A2VGUO1EFBSP0M,B00258I5PM,5
A1V0L9XCZ9V5VJ,B00258I5PM,5
A1I3UBSYHOMFU9,B00258I5PM,5
ACC5SM5C6AEWP,B00258I5PM,5
A2PBFQLNSERXQ9,B00258I5PM,5
A26QGNA7EDH8S,B00258I5PM,5
A2MGFH49EN3J6W,B00258I5PM,5
A1VKCMOWYX2OEB,B00258I5PM,1
A2IPQEV9OUUKMW,B003CG16M0,5
AAL51X7TUMCES,B003CG16M0,5
A2XAVWNIY0TXGB,B003CG16M0,5
A2HJWRIJ2ZT4HM,B003CG16M0,5
A3MJ1S5N5PM505,B003CG16M0,5
AR3Q8CIM1S4JW,B003CG16M0,5
A141FW9KFSBRD0,B003CG16M0,5
ADIQ7X8ASMVDR,B003CG16M0,5
A32H9X8BRI7ATL,B003CG16M0,5
A24GP75T3YAXLO,B003CG16M0,5
A2ETXSTT8UZGLW,B003CG16M0,5
AW9P4RG7KNPO6,B003CG16M0,5
A1IV493X22IX02,B003CG16M0,5
A2P1JSGFPHPX5P,B003CG16M0,5
A8N1DKS9Q61K6,B003CG16M0,1
AWEM0VJCIHTXU,B0014ET2MI,5
ADQGF68CXJOTX,B0014ET2MI,4
A253BRBP615LJB,B0014ET2MI,5
A1HPTOV8GP10FI,B001NCM89K,5
A214Y65KUHPP6H,B001NCM89K,5
A4R2V73BKQDLP,B001NCM89K,5
A3MC217X5KQ7OX,B001NCM89K,5
A1HOCZ6DHVDJTN,B001NCM89K,5
A3U8961ZKXIYXL,B001NCM89K,5
ABK49J85MNQPQ,B001NCM89K,5
A1KZLC9TS5WT8B,B001NCM89K,5
A14ZKIWGEZTHD3,B001NCM89K,5
AHNRL54ZBHD1L,B001NCM89K,2
A1UJP71YUPP9FS,B001NCM89K,1
A3Q3FT2J9P3FGK,B001NCM89K,1
ASKDT48QD6BPW,B000F4ET0I,5
A16WRLNKZ36QBD,B000F4ET0I,5
A3USTZT5F6EE6H,B000F4ET0I,5
A1MUSCMIOWN6SJ,B0029JAUR8,5
A7TZCVWHH2GI4,B001GZ0OJA,5
A3R6MHL2YFHRZF,B0030LAACE,5
AVC3UDM935C7P,B0033UMNJ0,3
A2C9XE9I8RSKNX,B0033UMNJ0,4
A2RQ6BOQI31PH,B000RI4DOE,5
A2NR683Y06DHPM,B000RI4DOE,5
A2NMRMT44TLNHK,B000RI4DOE,5
ANBTI0MJY4294,B000RI4DOE,5
A1L0PKTLW3M9HM,B000RI4DOE,5
A2CSIDYIYHXNZ1,B000RI4DOE,3
A1NUC1OP2OS3G2,B000RI4DOE,5
A1GQJDRFAHGF0N,B000RI4DOE,5
A2Q7IEWOOV66UT,B000RI4DOE,5
AJJJUTJNAUREC,B000RI4DOE,5
A21BYJN4O600W3,B006BDQ2FW,5
AQHA5SVSARD0S,B002XNKJ1M,5
A32B02YNIHLYTM,B0093NIPJS,5
A3AVJCB1ZD6ZY5,B0093NIPJS,2
A82WJ2HGF0I10,B0093NIPJS,5
A2HQ1K0LPIH7QK,B0026QR356,5
A1E8F0AYFXPCRB,B0026QR356,5
A2NH223XPTUA13,B0026QR356,5
A1F7YU6O5RU432,B0026QR356,2
AYCP3GLTRJTAD,B0026QR356,1
A1LARHHDXMS3CH,B0026QR356,1
A2A1XYSB692L6J,B0026QR356,3
A3FOHTFDQSVEPL,B004O45I46,5
A2U0NHTJ7JN3Q8,B0045U45BQ,1
A2A8L2XSHKBAI0,B001E0XKFM,5
A3J3SOWZDK0HQR,B0046HFGVG,5
ARIQMKI8TWMRF,B000G1CPV0,5
A1FZB9JT78ZTDZ,B000G1CPV0,5
A1T9J92Y02EO7K,B000G1CPV0,5
AIRTT3C8UVIL6,B000G1CPV0,4
A2MIOBP7N9QCEW,B000G1CPV0,5
A2NVAGB5ZV1QH7,B000G1CPV0,5
AO2MVU9UIR2BM,B000G1CPV0,4
A3N94EX7EQNWWN,B000G1CPV0,5
A2PLOKMANWWFR7,B000G1CPV0,5
A25ISRHO7WY6UN,B000G1CPV0,2
A3OXHLG6DIBRW8,B004YN7VYM,5
A2M509TTLRPGDX,B004YN7VYM,5
A384R1BGXODG0F,B004YN7VYM,5
A2C8O554YMY2ZL,B004YN7VYM,5
A2VFUMQJ9230EH,B004YN7VYM,1
AYARMIK0PZ238,B004YN7VYM,5
AO4RDTZLAGCJ5,B004YN7VYM,5
A7363DMO16VKJ,B004YN7VYM,5
A8P4MFN2N4IGP,B003OP8NJS,5
AGFDZHAZXU7XO,B003OP8NJS,5
A1POFVVXUZR3IQ,B001HTI4EC,4
A3ETJXME576OMI,B001HTI4EC,4
A3CO2S6G3UE696,B001HTI4EC,4
A1O463GH77EH20,B001HTI4EC,3
A751NKQ64AH3,B001HTI4EC,5
A34Y9SS1F0H485,B001HTI4EC,5
A3FCDNNQK8BUD2,B001HTI4EC,5
A2BEU1KMUEZIKG,B001HTI4EC,4
A3LZAL9ZQD8YIG,B001HTI4EC,1
A3FZJOMH1143US,B001HTI4EC,1
A2TVP0E0A0SXKG,B001HTI4EC,4
A1CR1DS15Z7XO1,B001HTI4EC,4
A2D1LPEUCTNT8X,B001HTI4EC,5
A2CX31V0S2JFGL,B001HTI4EC,1
A208M721NRO73L,B001HTI4EC,4
A3T62JZN5D0X0I,B001HTI4EC,5
A3TP31S61PPE3G,B001HTI4EC,4
A1SK0K67DUCJXL,B005X4T64O,5
A38ZJ5TC69OXVX,B0006NEA0W,5
ACYR6O588USK,B0006NEA0W,5
A18MU8NY86KZN4,B0006NEA0W,4
AA54Q2OXL7BAZ,B0006NEA0W,5
A1SVH5N3O15BO,B002T1UPSK,4
A28WJWCDYZE9RD,B007PKBH2I,5
A3HON67T38XCB5,B001269GMY,5
AMLGWWLNRE7ZA,B002V02YDS,1
A1RSCN9XU5VD6X,B002V02YDS,5
ATF2IPG9ANMFU,B002V02YDS,5
A2RQYTS3QOOSFG,B002V02YDS,5
AWIBWLLIQ97HC,B003NH7DXE,2
A14TEVQ264SAIM,B0016B6BQ4,5
A85IGR4AZSPRL,B001B474NK,5
A2LRJBZXOB13CH,B003CGJAIM,4
A1XGCTJ5U2U9NB,B003CGJAIM,5
A3DVZQAVE4NOZR,B003CGJAIM,5
A3L11XWGLJ57VD,B003CGJAIM,5
AWKF8G9RNSEWY,B003CGJAIM,5
A248XIB9MZB1QH,B003CGJAIM,5
A1O8BQ1Q1H293Y,B003CGJAIM,5
A3D8758YHIZAU0,B003CGJAIM,4
A3GE8K069JW4WK,B003CGJAIM,5
A1G31KATH0K5KY,B003CGJAIM,1
A1YWHKYGR1VZE2,B003CGJAIM,5
A1SQNNJR4FHS47,B003CGJAIM,5
A2M7N5TFAYT4NC,B003CGJAIM,5
A2E6JDMQDMJLG1,B003CGJAIM,5
A3PVBZBG4FV89X,B003CGJAIM,5
AS1VL3NV08IRE,B003CGJAIM,4
A3QSN57WTXZR4Y,B003CGJAIM,5
AN0DKLHP9JMER,B003CGJAIM,3
A1I256QHQQCR3J,B003CGJAIM,1
AUO1JTEIRV3LJ,B003CGJAIM,1
A14CX5HS9ZJMBK,B003CGJAIM,5
A30ZJKZ9O70CGL,B003CGJAIM,5
A16BWW78WK7IMG,B003CGJAIM,1
AOWZ87AGIR2VU,B003CGJAIM,3
A2PLDGDBEBK30E,B003CGJAIM,1
A1BF0HZ9LE4JTQ,B0022N4J9Q,5
A3HXLJRBKDH1NC,B0022N4J9Q,5
A2CAK0UUA49OAP,B0022N4J9Q,2
A1P086IKE1LIAM,B001SAUUD8,1
A38APWSNCE5AL3,B001SAUUD8,5
A1W415JP5WEAJK,B0029K0U90,5
AN1YGF4J7ETFU,B0029K0U90,5
A1XUR6C44J0IYC,B0029K0U90,5
A3P0JARW384AAY,B0029K0U90,5
A14GC2EC5CPQ5O,B0029K0U90,1
A2K1C59TPRG4JA,B003Y5JDD8,5
AJSYMFCBDU08O,B000YPGEK6,1
A1HQFMTULSHCA8,B000YPGEK6,5
A1ODKP5Y7DPMM1,B001269GMO,5
AEO407GROR6JB,B003QXFWBA,5
A1EQY8Y9T6FJQ1,B0032K1W98,5
A1L7AFJNYLTQEY,B0032K1W98,5
A3H8HR1ZO21WG,B0032K1W98,5
A126KQL50VSVPE,B0032K1W98,5
A3VRBL6PYNKM72,B0032K1W98,5
A1VTBGP673DGGX,B001E5E0B0,5
A1HBC0NBQJHT7X,B001E5E0B0,5
A3DBYLJ8B4GWVE,B001E5E0B0,4
AHM8CGKRVJ16,B001E5E0B0,2
A2E3WMF9RWW2X2,B001E5E0B0,5
A2AHU667N2U9DW,B001E5E0B0,5
A3EBHHCZO6V2A4,B001E5E0B0,5
A27PYB4W202SR3,B001E5E0B0,4
A1K6NAM2EEQ5RR,B001E5E0B0,1
A3T0OTH5072YRE,B001E5E0B0,2
A1KHV6Q0FTCX2I,B001E5E0B0,5
AQHKPQ480AVBR,B001E5E0B0,2
A3ALC1B7H1V0VS,B001E5E0B0,5
A2Q4NLHQ6ALWXJ,B001E5E0B0,5
A119RW19UWK7PH,B001E5E0B0,5
A34XKFMQHHHX46,B001E5E0B0,5
ADMRGD2VUUL4Z,B001E5E0B0,5
A2XNJJ9TF70P4J,B001E5E0B0,2
A2X2WTEVCZ5L8N,B001E5E0B0,3
A49AMKG012K2C,B003TGDEEQ,4
A2EM8QTDWWPOIU,B003TGDEEQ,5
A27G4A9IJMZS0G,B001CJWASI,2
A3LMCC0H0KBZ7L,B0012SC3HC,4
A19HR6GVJZ909Z,B0012SC3HC,5
A16LPAWHDRAM06,B000FA3L10,4
A26OJLRF2WLTXR,B000FA3L10,2
A4YFSN5A3B3U,B000FA3L10,5
A3JXH5YG8XXSI6,B000FA3L10,3
A2XKJ1KX6XUHYP,B000FA3L10,3
A26CX52KT5FAQR,B000KFY5QU,5
A3P8LO59WPVI6Z,B004NE85PQ,5
AV4Q087RUU6HN,B004NE85PQ,5
APP6FNTLZIFIA,B004NE85PQ,5
AQNITGJ6VDVD6,B003D4EW8G,5
A32VAV70R6CM48,B003D4EW8G,2
AR7TAEEUDHMUB,B003D4EW8G,1
A14WCFWE5G0GY9,B003D4EW8G,2
A3H8E09SU1R606,B003D4EW8G,3
A170ILMC50NXM0,B003D4EW8G,5
A1STKUA9KBGBC2,B003D4EW8G,4
A9PFDNR8HVEYB,B003D4EW8G,3
ALYY5MTGERC0B,B003D4EW8G,2
AZNQ385HRWE17,B003D4EW8G,5
ALOR97KTZTK1P,B003D4EW8G,2
A2O421DTA8J0RW,B001AY89JE,4
AUOUAST4R1XIP,B007KIX21E,5
A22PNO62IYQ4WM,B003OSJ48O,5
ATCT1I7STBZOH,B003OSJ48O,5
A1GFH8GPDEX518,B000G1CG50,5
A3TDMH1Z8CUBAF,B000G1CG50,5
A28Y3U4NFFUS47,B000G1CG50,5
A3W49MSPRUN36S,B000G1CG50,5
A171J3EU7L6VIG,B000G1CG50,4
A1IL3GYDL8QCYH,B000G1CG50,1
AFPJ42B9RTEZP,B000G1CG50,1
A2735MFIAT65EX,B000G1CG50,5
A1WE6FK4MV8BNX,B000G1CG50,5
A3VBVJ6UG09MFC,B000G1CG50,5
AYCL8XA5QA0GV,B000G1CG50,3
A18TSOKQKE35G1,B000G1CG50,5
A2DAOP2O9HX6AN,B000G1CG50,5
A3RFZ70OXAP888,B000G1CG50,5
A1LBPTH9WDPBRU,B000G1CG50,1
AGPDKQIFYQ1YK,B000G1CG50,5
A2ZQRK2QTC4JXH,B000G1CG50,3
A2ZGSA0OTL8OV4,B000G1CG50,5
A3QGLK5WJGVOD0,B000G1CG50,5
A2FZXHTGUYIAJK,B000G1CG50,5
ARAEPJ82H3IVQ,B000G1CG50,5
AIQKBVM1DJW9W,B000G1CG50,5
A2SHVIPA8TMGW3,B000G1CG50,5
AC7PJGYWNM3Y5,B000G1CG50,5
A33IYH19QJXA4Z,B000G1CG50,5
A3V6V3CMHX6FY0,B000G1CG50,5
ALVR5YHX8K57E,B000G1CG50,5
A1P8D0YHDB39KH,B000G1CG50,5
A32881X30B2XAR,B000G1CG50,4
A2YCZR4K8KOWFU,B000G1CG50,5
A3BKBM9X3YINCY,B000G1CG50,5
A111SSSMTYSCN,B000G1CG50,5
A3V3SRDVSZKI81,B000G1CG50,5
A3C1HNM8J5SKDQ,B000G1CG50,3
A2HKVZDZZUWGUN,B000G1CG50,5
A3RR758VPA2BAA,B000G1CG50,5
A2ISZXDY5CB05P,B000G1CG50,5
A2NKN67D5BISE,B000G1CG50,5
A1THFN4BLDY5Z0,B000G1CG50,5
A10VDLEO35I25F,B000G1CG50,5
A39FXTAZU7S73X,B000G1CG50,5
A2PI1DL226ZL2R,B000G1CG50,5
A2D003J5JM09E3,B000G1CG50,5
A3T9BC8UBJKZPF,B000G1CG50,5
A51ETXCJWI9EF,B000G1CG50,5
A26NZ6HEX7RPYH,B000G1CG50,5
A1V1OVGKJ01LLD,B000G1CG50,5
A1LILM34DHKCMB,B000G1CG50,5
A15S8XKUT6LRJ0,B000G1CG50,5
AYAQ2QW2T9IZP,B000G1CG50,5
A2MKHT3YC40POB,B000G1CG50,4
AUOXIXED3TOAD,B000G1CG50,5
AA6176V2HKG16,B000G1CG50,5
A1NKYA0EURDU50,B000G1CG50,5
AKND6XZ7CO5EF,B000G1CG50,5
A2BKA4NMW3CUHJ,B000G1CG50,5
AZMLG9AMLUHG9,B000G1CG50,5
A3L6VV1GLB2AAG,B000G1CG50,1
A1ROP1HLBC5X18,B000G1CG50,2
A2PTUJDDEKR77P,B000G1CG50,5
A2GND9OHHOQS0C,B000G1CG50,3
A7YWRN46NMRIU,B005YBC8U0,5
AYIT1EFS9SVTD,B002GWHCZ6,5
A24PB18FEZJ8MN,B0052T7U7U,1
A4RVXZ7DZI91V,B004NN3AES,5
A2NUBL2UYWPBWR,B000G1CG5K,4
A3OYPP8NRW7GFP,B000G1CG5K,5
A1GZVWF003QWU2,B000G1CG5K,5
AWM0M3OLOAQUE,B000G1CG5K,1
A2Y2Y2D06OUI3O,B0048KD0J6,5
AB6SOVAOU50Q8,B0048KD0J6,3
AJEIS6X5BJSDH,B001H911SI,4
A1V1OVGKJ01LLD,B000G1CG5A,5
A5BIWZV1RWG4L,B000G1CG5A,4
A3N26VP6LK6I4B,B000G1CG5A,2
A26EU6WIU6SG10,B001SIU13O,1
A3K0JQ047OKGEK,B001SIU13O,1
A3TNR75V00OM40,B001SIU13O,1
A15AHYABJP1VPE,B001SIU13O,1
A1W415JP5WEAJK,B001SIU13O,4
A11QQBCJDEVW6G,B001SIU13O,1
A1J1T7U6I6C0YA,B001SIU13O,3
A1AH8QNDS9NGAW,B001SIU13O,1
A2GQ8IGF3EI3PU,B001SIU13O,1
A29P5C7T976IF4,B001SIU13O,1
AKZKG2Z7CNV27,B001SIU13O,1
A32HJYC8GF242S,B001SIU13O,1
A14AQ1VI8T961S,B001SIU13O,1
A1GPS82OWNQWPG,B001SIU13O,2
AO3IOVO1D3D8G,B001SIU13O,5
A7N6XT8FSGWWL,B001SIU13O,4
ANDAE9GV2STPW,B001SIU13O,4
A1E7KO5R4VUDK1,B001SIU13O,4
AADASLP6FC00G,B001SIU13O,5
A27KBPUEB7WA77,B0032GWZ0W,5
AL8BXUGHB8SLK,B003YF1188,4
A3MB83ALNB3O4Z,B003YF1188,5
A26KJW0EO6H5P,B003YF1188,5
A5BEB55T009ZY,B003YF1188,5
AGPCMCQ9NX54Y,B003YF1188,1
A20ONF84JDI330,B000SSVA8K,3
A2RPWND83DQHPK,B000SSVA8K,3
A343BCXOPTM49,B004LLYPUA,5
A21Q5VJ87SLOGO,B004LLYPUA,5
A11MRDZ8G3OC9A,B007N82FOQ,5
A3A5GANVH1Q9SM,B007N82FOQ,5
A2CKLH833WCUUY,B007N82FOQ,5
A177RUDWOU0TRM,B007N82FOQ,5
A22PUBSSNP54L,B001E5E0BA,5
A2I5QH4F5FDKK5,B001E5E0BA,5
A3FI4OAOQYQWHH,B001E5E0BA,4
A1L3CV746WEEFY,B001E5E0BA,5
A1SX0Z1P3V5BJU,B0026LIYFO,5
AGKBFFU8T57D5,B0026LIYFO,5
AAWBBLBNDK9WE,B0026LIYFO,5
AID8H6VNPV0I,B0065OIQT2,5
A3K5UIVMM3BXA8,B001O8API4,4
A2EGQ2MPEBNNUQ,B001O8API4,5
AGIFOYRSJDZPV,B001O8API4,5
A353YUME7ILZRK,B0030CPKRI,5
A255LN7YXS7QAE,B004IREFUM,5
ASYY6W7K55T6K,B004IREFUM,3
A1Q3VZH3TP8DFN,B004IREFUM,4
A3D9NUKPF3I2K6,B004IREFUM,5
A3HUK2D3SNXHMR,B004IREFUM,5
ADCY0I8EGWCGO,B004IREFUM,4
A3S87ZOPB3UM9N,B004IREFUM,5
A2MU2XLP3COYZ3,B004IREFUM,5
AGEZ76IJSATGP,B004IREFUM,5
A2KBFB6A2D7PNO,B004IREFUM,4
A1GKXNLTCUV7E9,B004IREFUM,5
A1SCDERIIEDLR0,B004IREFUM,5
A1Q4MNIUESQTBM,B004IREFUM,5
A60R8D38PUSPZ,B004IREFUM,5
A34N40S10O89LB,B004IREFUM,3
A1KAI09UTVGLYO,B004IREFUM,5
A3ATD4VS6XK7L,B004IREFUM,5
A34LYU13K8EGQ1,B004IREFUM,5
A1ABHLCV9JA7Q3,B004IREFUM,4
AW05OJ8MS4XGJ,B004IREFUM,5
A2S4DN72TMWC2C,B004IREFUM,2
A1IKUAYYQ3TPJP,B004IREFUM,5
A12FGETYAHR723,B004IREFUM,5
A3JOYNYL458QHP,B004IREFUM,3
A2KYA43Q52IYQC,B004IREFUM,4
A3AY3AIK2C2WEL,B004IREFUM,5
A363CL7Z8R9F1G,B004IREFUM,5
A1MYYCC9BSYV5Y,B004IREFUM,5
A20ZGW85O3JPVX,B004IREFUM,5
AXZWXR2EIP9OP,B004IREFUM,5
A3KQJMNAVFF1F8,B004IREFUM,4
A3KQJMNAVFF1F8,B004IREFUM,4
A12S8P58CA7KOE,B004IREFUM,4
A3AQ5B3KOG55U3,B004IREFUM,4
A3I89YBORIYD77,B004IREFUM,5
AJK2FQN1RL13F,B004IREFUM,5
AKGP5SN4ZEUSX,B004IREFUM,3
A25QGC7Q3CAOKV,B004IREFUM,4
A36MXFMU95CFX6,B004IREFUM,5
A374ZLMO6N1CH2,B004IREFUM,3
A1FBI44S7V718R,B004IREFUM,4
A2B12JR5NY37T2,B004IREFUM,5
A3ANQ6CWFKF3MB,B004IREFUM,5
A398JRWHVAVZ9U,B004IREFUM,4
A1UAA9C5PQW496,B004IREFUM,5
A20PKBK2KWUZS0,B004IREFUM,5
A3ROKJD0K50AKF,B004IREFUM,3
ARS4BQ3ALKNME,B004IREFUM,2
A3MT6S7QZWS07,B004IREFUM,5
A38UOPPAMYASG4,B004IREFUM,3
A1Q4MNIUESQTBM,B004IREFUM,5
A1Q4MNIUESQTBM,B004IREFUM,3
A27VFBC1ESN6OL,B004IREFUM,5
AH0L78CVYEEG1,B004IREFUM,4
A1OVNGXMYJ3W10,B004IREFUM,5
A398JRWHVAVZ9U,B004IREFUM,4
AVVYZU98TJR72,B004IREFUM,1
A3AEFK4TGZUJ1S,B004IREFUM,5
A3N3NLSGHP8CMY,B004IREFUM,5
A2TIGI9VK33WPQ,B004IREFUM,5
A2U9L0JVUPADAU,B004IREFUM,4
A4R9OUHHM39BX,B004IREFUM,5
A2SZLNSI5KOQJT,B004IREFUM,4
A2D1LPEUCTNT8X,B004IREFUM,4
A1CTBD07NERLUZ,B004IREFUM,4
A2ZTDNG8Z8C3W2,B004IREFUM,4
A3DY1HV4EXHO53,B004IREFUM,5
A35UY6OGVV1BUE,B004IREFUM,5
A35HOFCWP2E75P,B004IREFUM,3
A2SWVF1XU7HWHI,B004IREFUM,4
AD2QRU9ZXBQZ1,B004IREFUM,2
A3R9H6OKZHHRJD,B004IREFUM,2
A18TAENMO3AH5G,B004IREFUM,5
A3VDGSGYQDAR2,B004IREFUM,2
A1QO1J0E2YDE03,B004IREFUM,1
A15W3H00RQWCQE,B004IREFUM,5
AG85L11WCOJVX,B004IREFUM,2
A383XURHVF8ON6,B000EMM9ZI,5
A1REAMJRMN7CTZ,B000EMM9ZI,1
A280BLVJ9GQGP4,B000EMM9ZI,5
AJGOUZGWZPDXN,B000EMM9ZI,5
AXVFVO1BRNJ36,B000EMM9ZI,5
A8WRN6S6XGAG9,B000EMM9ZI,5
A140ONC4JY7VR0,B000EMM9ZI,2
A26NZ6HEX7RPYH,B000G1CG5U,5
A3219AR6UF18MN,B000G1CG5U,5
AI1D956CIKYCY,B000G1CG5U,5
A1KBSVJTXZHMC,B000G1CG5U,4
A23BPMYWEAKFZ7,B000G1CG5U,5
A2K4Q4I8MPUMQU,B000G1CG5U,5
A398G4PP89E7C4,B000KJS76A,5
A26SO2YWU7WOSE,B000KJS76A,2
A2V7W4B9FCDNL3,B000KJS76A,5
A18PEPK06IT1H0,B000KJS76A,3
A29QSYTYR7ZFWH,B000KJS76A,4
A388TCWT1565WN,B000KJS76A,5
A18MROZ6PT66GF,B000KJS76A,5
A3A1TUR336M00L,B000KJS76A,5
A3GLCXQF9M4K1V,B000KJS76A,5
A26SP5I1AVRTH2,B000KJS76A,5
A1S3HY3QJVLCR3,B000KJS76A,5
A1EW5QVUAO3ETA,B000KJS76A,1
A1YREIUL7VDQ0B,B001U0ON5M,1
A2QXF5OZIAG3G6,B001U0ON5M,1
ALQGOMOY1F5X9,B001F993N0,2
A20LUMNOLO5WZ1,B001F993N0,3
A3F8GNFZ1JM4V7,B001F993N0,4
A1GX8XF39OHUI0,B001F993N0,5
AJFWXWW6SZ8IT,B000TVQVNA,4
AFVF6MM3UN44N,B000TVQVNA,3
A1ET654FB6S334,B000TVQVNA,4
A20AG2ACV0ES13,B000TVQVNA,1
A2W0GKIY24XEGN,B000TVQVNA,4
A3AHDR4F2J7YXX,B000TVQVNA,3
A3A859RQY9AY18,B000TVQVNA,5
A3BV5Z3EBG095E,B000TVQVNA,3
A1PNAYPZC0QMBC,B000TVQVNA,5
A1CN4N0CIE7PC1,B00181UPX2,1
AVFA1JB08RG8G,B00181UPX2,3
AFYITL1CK0EDJ,B00250K8FU,3
A2UAP79S67P085,B000CR1VYU,5
A163GABIFYL7AY,B000CR1VYU,5
A1BWLXH5LC8OF1,B000CR1VYU,4
A2Q9T7XFLB8513,B000CR1VYU,5
ASCI3RBBB15,B000CR1VYU,5
A2SR4ZCGN9MPTA,B000CR1VYU,4
A3S47IH20RNWHK,B000CR1VYU,5
A1ALMJEY4C74C0,B001E5DZXO,5
A7H89XAUGG0QU,B001E5DZXO,5
AF1SC2ML6IP2D,B001E5DZXO,5
A10F5SYO05CXYP,B001E5DZXO,5
A3IQLKHSBYM7D5,B001E5DZXO,5
A2CZ4OA313WSKS,B001E5DZXO,5
A3IQ12O7NEEN58,B001E5DZXO,5
A18ZRJU43RVNCX,B001E5DZXO,1
AD7IBJCYSJ9EE,B0014EOUBQ,5
A3G407IWYQ4NPA,B0014EOUBQ,5
A3QEM92FO5QQ2K,B0014EOUBQ,5
ALDAF4VVLFRHP,B0014EOUBQ,5
A2NNHYEH7JVNC8,B0014EOUBQ,5
A22CW0ZHY3NJH8,B0014EOUBQ,5
A16PS5ZA62C204,B0014EOUBQ,5
A380X29W76L8SU,B0014EOUBQ,4
A31U2QT7SAL7K,B0014EOUBQ,5
A3F89DEFA98XGG,B0014EOUBQ,5
A3PS4V0JQ2003X,B0014EOUBQ,5
A31JETCNOQ0A1C,B0014EOUBQ,5
A1XVQ3KHS22E3F,B0014EOUBQ,5
A30ESEDL8HT8BU,B0014EOUBQ,4
AOZ8OAFA0MF9N,B0014EOUBQ,1
A1W7H7GDFJIB56,B004AUDR88,5
A1NOSYJB5A6SA3,B0055AEOC0,1
A1UGHH3VDEG2SW,B006B3PWLW,5
A12JB6T5VXFDIL,B006B3PWLW,4
A8OXISRI0Q9QR,B006B3PWLW,5
AZGH9CYK8BCPL,B006B3PWLW,4
AKYHK74YX8KKD,B006B3PWLW,5
AMKQ1N1QCA8TK,B006B3PWLW,5
A1TA8EVE9COM0A,B003LPMA86,5
A12RZ676UWQ6WN,B008OGD38I,5
A2W2RQYG5F8TDP,B008OGD38I,5
A2B4FSRPA2QELW,B008OGD38I,5
AUQX2NKVSRZ2A,B008OGD38I,5
A2NUQSB42RKBFA,B002GWHBQQ,4
A25WNA320R6UER,B002GWHBQQ,5
A3BJ3CZA7IODL4,B003A9S5JG,3
A2FHEDMRWCJ492,B003A9S5JG,4
A3RHS2WYC94HSN,B003A9S5JG,4
A33OKH33Z2LUJ3,B003A9S5JG,5
A3L5A2ZHCEAVUW,B003A9S5JG,2
A324KT19A3RD5T,B003A9S5JG,5
AECX1DOAI6HH1,B003A9S5JG,5
